Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098791079208517632,"My Waterdhavian Noble, Paris Margaster, is now trying to get Durnan to marry her. Wish her luck. #waterdeep",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 22:46:22,True,,,
,1098617648630370306,@Friendly_DM It is!!!! NOW TO WORK UP THE GUTS TO LOOK INTO JOINING!!,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 11:17:13,True,,,
,1098613243306803201,"Last night I made a triton Druid &amp; I’m hyped to share things about her! Here got a mint green &amp; pastel yellow color palette, she loves seahorses &amp; pufferfish, &amp; her name is Lagoona! In the #loyalmagicalgirls collab homebrew world, she’s one of the lvl20 knights of Druids Grove!!",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 10:59:43,True,,,
,1098606523738132480,@fozfens I’ve got a cute drow eldritch Knight named Eurydice and she wears a beret that is free on saturdays 👀 she’d be up for guest appearances as well,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 10:33:01,True,,,
,1098599304393035778,"I am in no way trying to complain, I’m just actively trying to scream into the void. And perhaps someone else understands where I’m coming from and can offer some tips? Idk",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 10:04:19,True,,,
,1098599089762115586,"It’s worse when I’m only acquaintances with the people at the table. I’m afraid to get up, try to be there early, leave quickly. I don’t want to bring snacks because I don’t want to be the fat girl with snacks at the table. It makes me sick just thinking about it.",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 10:03:28,True,,,
,1098598644717109254,I get anxious about going to d&amp;d sessions that are games I have to physically go to. I put myself off to the side and force myself to sit down and not get up because of my body dysmorphia. I’m very stuck in the space of having to over compensate to make up for being fat.,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-21 10:01:42,True,,,
,1098444425422929921,@rnoonjelly Rosie! And Merengue! And Muffy!!,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-20 23:48:53,True,,,
,1098430969638473730,@Friendly_DM Damian Blake. Gryphon Cole. Gale Shamerose.,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-20 22:55:25,True,,,
,1098408306274635776,Is it too much to ask for an underwater oneshot though?? That would be 🔥🔥🔥🔥🔥🔥🔥🔥🔥,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-20 21:25:22,True,,,
,1098069386844356609,"I feel the need to put this out there, especially in the world of #dnd online and collaborating just to play the game. Keep in mind that the character someone is playing =/= (does not equal) who the player is as a person.",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-19 22:58:37,True,,,
,1098041938907926529,SHDGBFHASFGBHJAS https://t.co/wLEfzv7dk0,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-19 21:09:33,True,,,
,1097941984600309760,@sephiramy okay! I will keep my eyes peeled!! 👀thank you!,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-19 14:32:22,True,,,
,1097935825105498112,@sephiramy will you be posting your prints on your storenvy or anywhere else? I'd like to get The Last Unicorn piece : O,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-19 14:07:54,True,,,
,1097903786390179841,I want selkies in #dnd? Good thing I’m a homebrew dungeon master— let there be selkies!,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-19 12:00:35,True,,,
,1097654433754820608,I’ve been outed. The reason I liked Paladins all along was the “Find Steed” spell so I could just have a scene like Gandalf calling upon Shadowfax. https://t.co/epRYu1id12,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-18 19:29:45,True,,,
,1097630970851803149,"Hey, my commissions are open, but if you can't afford commissions right now, or you're feeling a little generous, please consider donating to my ko-fi! 
https://t.co/sNEmuTVJlL",ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-18 17:56:31,True,,,
,1096974179692367873,@Friendly_DM You just don’t. There is no “do” without FFDP,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-16 22:26:39,True,,,
,1096958429883707392,A pink head of curls is a good head of curls 🍓💕 https://t.co/uzoyrZk64M,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-16 21:24:04,True,,,
,1096942417503272961,@Friendly_DM i prefer the seether version but careless whisper is a jam either way,ophxliac,Hannah [she/her]. 22. Wiccan. Creative Director of #FDMNoMore stream [ https://t.co/Lw3BBEUUfP ].,"Michigan, USA",2019-02-16 20:20:27,True,,,
