Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098867907579265026,Chris Brown perioddddd https://t.co/lwh2s56Utu,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-22 03:51:39,True,,,
,1098861796008574976,I’m tired of my room smelling like balloons every night,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-22 03:27:22,True,,,
,1098858653585690625,I’m weaaaaakkkk https://t.co/G9Iy5ZGOMF,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-22 03:14:53,True,,,
,1098851434525794304,You give me a feeling that I never felt before and I deserve it,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-22 02:46:12,True,,,
,1098772739501051904,Lmao why is this me 😭 https://t.co/wSW2nhvUjv,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-21 21:33:29,True,,,
,1098754482572283904,Why do y’all play with our emotions like this? https://t.co/hxToG15aoU,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-21 20:20:57,True,,,
,1098641962993881089,The guy behind him is me when a girl looks at my man https://t.co/tfNHyT3sIz,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-21 12:53:50,True,,,
,1098626608410300422,Me as a mother https://t.co/5zYf8BCB1d,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-21 11:52:49,True,,,
,1098373926193905666,I saw these in the break room at work I want em https://t.co/0rXPnivz13,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-20 19:08:45,True,,,
,1098354308553281537,Nobody https://t.co/PBybot4JXp,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-20 17:50:48,True,,,
,1098110981593538560,😍😍😍 wowwww https://t.co/nyXCT6AVp4,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-20 01:43:54,True,,,
,1098104681887424512,Little things really mean a lot to me,heyitsnadiya,IG: heartlessxnad clothing line link in bio. NCSU.,"Winston-Salem, NC",2019-02-20 01:18:52,True,,,
