Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098795152204800000,"Some NVIDIA surprises that will open the door to 1080p/60 streaming for a lot of streamers for under $200, plus @OBSProject has been up to something.  Video goes live tomorrow.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 23:02:33,True,,,
,1098775981148553216,"Sorry, the internet doesn't want to play tonight, so no stream.  RIP.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 21:46:22,True,,,
,1098741131720970240,"@BernieSanders You also believe that the government should be the one providing all that, and that extreme taxes on the middle and upper class is the way you would pay for it, which is why you are considered radical.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 19:27:54,True,,,
,1098633443704033280,"@zachulon @TheWanderingBen @fredtuna Peace made at the pirate bar I'm sure, lol.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 12:19:59,True,,,
,1098632405286567942,@dirtydeathdog Send me the login info and game so I can join in.,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 12:15:51,True,,,
,1098627495505641475,"@KatieCollettTV @WAVY_News My question is, how did he figure that would've gained him more pay in the future?  Just doesn't sound logical to me.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 11:56:21,True,,,
,1098626115403431936,"@norespnse I do, but I'm  nowhere near that concurrent viewer requirement.  RIP.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 11:50:52,True,,,
,1098609592140001281,"@NerdMetalchic4 Well, my cousin is white, hit and killed a woman who was high and walking down the middle of the road at midnight around a blind corner, he wasn't drinking or speeding and was just convicted for 2 years.  I can see his popularity getting him favor, but not because of his color.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 10:45:12,True,,,
,1098608074095505421,@AoA_BOHICA Instead of waiting for the facts to play out.,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 10:39:10,True,,,
,1098607443016404992,Wow.  That's going to lead to some jail time. https://t.co/3VQ9v0jDxp,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 10:36:40,True,,,
,1098606151913168897,I'll take 3:  https://t.co/ALsQs5pVaU,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 10:31:32,True,,,
,1098595515103621120,@NoZoupForYou_ 2x4 in hand?,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 09:49:16,True,,,
,1098594736175308801,@XvPsYcHoTiCvX Yes.,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 09:46:10,True,,,
,1098579317435613184,"@XvPsYcHoTiCvX Integrated Twitch API w/Stream Info Update and Chat windows, the new NVENC update that takes advantage of Turing NVENC quality improvements/NV 9.0 SDK (requires latest driver 481.xx) that works for Maxwell/Pascal/Turing NVENC encoders to increase efficiency.",TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 08:44:54,True,,,
,1098577455017791489,@Braddock512 @NVIDIAGeForce https://t.co/r2Qfy4HD4y,TFS_Punisher,"I run @Frugal_Streamer  DICE Friend, EA Gamechanger for #BattlefieldV.  Streaming guides. M.A. in History  Email: thefrugalstreamer@gmail.com","Tidewater Virginia, USA",2019-02-21 08:37:30,True,,,
