Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098847250166337537,The rain keeps pouring 🌧,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 11:29:34,True,,,
,1098840970081095680,I’m sorry I’m moody lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 11:04:37,True,,,
,1098802281401577473,I absolutely approve of this message. I love this girl so much guys. 💖🌙 https://t.co/wbaDG3uOtv,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:30:53,True,,,
,1098800476370288640,@rheaamariaa Bitchhhh me too I love us,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:23:42,True,,,
,1098800387325288448,@rheaamariaa How does this even happen...?’cjdjdksks I’m literally still in fetal position like..... ok. Am I alive?,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:23:21,True,,,
,1098798355709186049,@rheaamariaa I wouldn’t doubt it tbh lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:15:17,True,,,
,1098797938073989121,Haha fffuuuuccckkkk I haven’t had a panic attack like that in a while,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:13:37,True,,,
,1098797829345095681,Ur brain ever just all of a sudden think ur not safe and then u feel like ur dying and u gotta lay in fetal position until u can breathe right...¿,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 08:13:11,True,,,
,1098792669592006657,I’m about to freak the fuck out,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 07:52:41,True,,,
,1098792541527236609,I need both my kids to not be touching me RIGHT NOW I CANNOT TAKE IT ANYMORE TODAY,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 07:52:11,True,,,
,1098777494847549440,See the way my trauma is set up.... lmao,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-22 06:52:23,True,,,
,1098648644692000768,“I love you but I just don’t wanna see you for a month” is my current mood lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-21 22:20:23,True,,,
,1098629935776784386,"@cosmicindigo_ They should be able to tell you! if you call the therapist ahead of time and give ur insurance info they should tell you the copay. 
Every therapist I’ve had was a copay of $30-40. But everyone’s insurance is different obviously.",kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-21 21:06:02,True,,,
,1098629321780948992,I need a therapist that’s not afraid to put me in my place lol,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-21 21:03:36,True,,,
,1098628477270450176,@cosmicindigo_ And ask** if she/he takes ur insurance,kuuipoleeanne,mother + lover • psalms 23:4,AZ,2019-02-21 21:00:15,True,,,
