Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1072265981869858816,"RT @satyandrea: find your parents:

🐖🐖🐖🐖🐖🐖
🐖🐖🐖🐖🐖🐖
🐖🐖🐖🐖🐖🐖

there must be some mistake, yubaba. none of these are my parents.",_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 23:05:06,True,,,
,1072265912533827586,"RT @BrainPornNinja: when u know your own power, u don’t need to fight anyone to prove it",_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 23:04:49,True,,,
,1072220428935069697,"RT @DothTheDoth: Stop, take a breath &amp; remember we are just cosmic garbage packed into a meat sleeve.",_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 20:04:05,True,,,
,1072212349501759489,RT @41Strange: Japanese photographer Fuke transforms his town into a colorful wonderland https://t.co/oTQnF83tQe,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 19:31:59,True,,,
,1072201277017333761,@BethanyCana u r too CUTE,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 18:47:59,True,,,
,1072201192036540416,update: I start work on the 20th!!!!!,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 18:47:39,True,,,
,1072188509748895745,by the end of the month i will more than likely be working back in yellowstone :’-),_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 17:57:15,True,,,
,1072178009426280448,"RT @sikenpoems: Someone has to leave first. This is a very old story.
There is no other version of this story.",_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 17:15:32,True,,,
,1072158860117532672,RT @yerpalmildsauce: Good morning to everyone except that thing I just coughed up and is now scuttling across the kitchen floor,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:59:26,True,,,
,1072158792815648768,RT @simpscreens: https://t.co/CZPwy7sbDn,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:59:10,True,,,
,1072150600891162625,i lost my poor meatball when somebody sneezed,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:26:37,True,,,
,1072146584018804737,"i know I’m YEARS behind, but I have the fattest crush on kyle maclachlan in twin peaks",_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:10:39,True,,,
,1072146141674962944,RT @poetastrologers: Week of 12/9 in Aquarius: You left something a long time ago now. It was a party but you thought it was over. It’s sti…,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:08:54,True,,,
,1072146096326172676,RT @poetastrologers: Week of 12/9 in Scorpio: You stand at the perfect opening between the past and the future. You always want them to be…,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 15:08:43,True,,,
,1072120310542012416,RT @Stargazer_KEA: The Life of Oharu / Kenji Mizoguchi https://t.co/nOT6iS95hi,_radiantradish,"what a hot, sticky day",Yellowstone National Park,2018-12-10 13:26:15,True,,,
