Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098806783357960193,https://t.co/1xKJfWVnBH,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 23:48:46,True,"Cleveland, TN",,
,1098805145394184192,"Here lies Stephanie
She was like a hoot but it was like a dog https://t.co/JaE9AzcdKG",hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 23:42:16,True,"Cleveland, TN",,
,1098779993549737984,reminder that the only reason nostalgia is selling is because we keep buying it,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 22:02:19,True,"Cleveland, TN",,
,1098779211588952064,https://t.co/4X6kKiMdFy,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 21:59:13,True,"Cleveland, TN",,
,1098762982920728577,thinking a lot about the links between appalachian english and aave. like “fixin’ to” and “finna”. language is cool,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 20:54:43,True,"Cleveland, TN",,
,1098760944010887168,rare moment of clarity but im so glad i dropped out cause im not completely miserable lmao,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 20:46:37,True,"Cleveland, TN",,
,1098759946483781633,priests new single but it’s wacky https://t.co/8QsnFUhUkt,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 20:42:39,True,"Cleveland, TN",,
,1098749380847460353,i love FF tactics designs lol https://t.co/oVWGbyb6Cc,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 20:00:40,True,"Cleveland, TN",,
,1098741272112758784,https://t.co/TmdITZ4JAG,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 19:28:27,True,"Cleveland, TN",,
,1098739027375767552,https://t.co/geowIOG16H,hiwassee_river,"would you excuse me, i cut my foot before and now my shoe is filling up with blood","cleveland, tn",2019-02-21 19:19:32,True,,,
