Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098643342353670145,Got my new @TBLightning jersey through the post 🖤 #tampabaylightning #tbl #nhl #bolts https://t.co/Vdy2xE3q1R,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-21 17:59:19,True,,,
,1098599547612344330,"@glasgow_clan M.K, Storm and possibly Dundee just I think",Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-21 15:05:17,True,,,
,1098563671872147457,Bullshit https://t.co/PyTw0zhNzr,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-21 12:42:44,True,,,
,1098343729637806080,@crosscheckuk https://t.co/IoLzGQILIX,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 22:08:46,True,,,
,1098338969874513920,@ClanIHC @BBCSportScot @scotsunsport @TheEveningTimes @BritIceHockey @Glasgow_Live @heraldscotland @officialEIHL @ClanOSC @WarriorHockeyUK @WhatsOnGlasgow Fantastic 2 points against the Steelers with the Panthers losing to the Blaze. Bring on Saturday 👊🏻👊🏻,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 21:49:51,True,,,
,1098326819537866752,@BBCSportScot https://t.co/Efpa9YKpB3,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 21:01:34,True,,,
,1098325895775948804,@ClanIHC https://t.co/FMVV7CaRuz,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 20:57:54,True,,,
,1098324924236738560,Can we go back to the days when your “reboot” didn’t exist 👍🏻 https://t.co/WKUEuedPKX,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 20:54:02,True,,,
,1098321761362427905,@glasgow_clan Another rocket 🚀,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 20:41:28,True,,,
,1098213710534004736,Baby scan vs River of Slime #Ghostbusters #ghostbusters3 #whoyougonnacall #babyscan https://t.co/pqa9NYBW2c,Shaunski15,Married to Leanne and soon to be dad. Collector of everything and anything to do with Ghostbusters expect ATC. KTID Purple Army,"Kilmarnock, Scotland",2019-02-20 13:32:07,True,,,
